object,field,RA,DEC,radius_aper(pixel),uJava,F378,F395,F410,F430,gSDSS,F515,rSDSS,F660,iSDSS,F861,zSDSS,e_uJava,e_F378,e_F395,e_F410,e_F430,e_gSDSS,e_F515,e_rSDSS,e_F660,e_iSDSS,e_F861,e_zSDSS
Cl Kron 42,MC0094,15.141667,-72.365555,50.0,12.719395626686984,12.50618058829544,12.367025058518406,12.310489519221852,12.344215221728835,12.373181556407959,12.34226342079273,12.31301532741296,12.300435323565361,12.273114679100418,12.249277692538158,12.234815173303488,0.12719395626686983,0.1250618058829544,0.12367025058518406,0.12310489519221852,0.12344215221728835,0.12373181556407958,0.1234226342079273,0.12313015327412961,0.12300435323565362,0.12273114679100418,0.12249277692538157,0.12234815173303489
Cl Kron 43,MC0115,15.205833,-73.34778,70.0,14.15685768514563,13.738653701939375,13.569753062058835,13.312212410661164,13.284885684798477,13.05377005337724,13.05217101944914,12.750380071072717,12.719922336585968,12.5923997439968,12.53186993810463,12.52146063386674,0.1415685768514563,0.13738653701939377,0.13569753062058834,0.13312212410661164,0.13284885684798478,0.1305377005337724,0.1305217101944914,0.12750380071072717,0.12719922336585968,0.12592399743996802,0.1253186993810463,0.1252146063386674
Cl Kron 47,MC0094,15.7975,-72.272224,45.0,25.886355403530224,22.232333939890694,22.21648310190738,nan,nan,24.967579245500488,nan,24.62291600961512,23.16689735148891,22.59454147007647,nan,nan,0.25886355403530226,0.22232333939890694,0.2221648310190738,nan,nan,0.24967579245500487,nan,0.24622916009615123,0.2316689735148891,0.2259454147007647,nan,nan
Cl Kron 47,MC0095,15.7975,-72.272224,45.0,12.654580189214375,12.584149671702225,12.433653583783222,12.397134807915553,12.43366398749131,12.551832320821998,12.57656110326197,12.728669614895805,12.759910628628473,12.869489992168978,12.920146377902814,12.942297657024367,0.12654580189214376,0.12584149671702224,0.12433653583783223,0.12397134807915552,0.1243366398749131,0.12551832320821998,0.12576561103261968,0.12728669614895805,0.12759910628628474,0.12869489992168978,0.12920146377902814,0.12942297657024368
NGC241,MC0114,10.883333,-73.43972,55.00000000000001,12.929165328475797,12.463154518959668,12.288152133659265,12.1077107116819,12.107613764885281,12.046940254190869,11.970425702613328,11.848042625881794,11.753259391338197,11.756147466257326,11.704884384647677,11.68240880399289,0.12929165328475797,0.12463154518959668,0.12288152133659265,0.121077107116819,0.12107613764885282,0.12046940254190869,0.11970425702613328,0.11848042625881794,0.11753259391338197,0.11756147466257327,0.11704884384647678,0.11682408803992891
NGC256,MC0114,11.475417,-73.50667,50.0,13.13807884859024,12.695107269982701,12.439817709443034,12.257510201858496,12.259401572739886,12.215086436814008,12.135640462074042,12.039162871322839,12.042237685398725,11.973074526669945,11.955834758924276,11.919264283227827,0.1313807884859024,0.12695107269982703,0.12439817709443034,0.12257510201858496,0.12259401572739886,0.12215086436814009,0.12135640462074042,0.1203916287132284,0.12042237685398725,0.11973074526669945,0.11955834758924276,0.11919264283227828
NGC256,MC0115,11.475417,-73.50667,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Bruck 6,MC0133,6.997917,-74.40111,35.0,15.700617776695916,15.586583478106796,15.468774075682944,15.327109140418417,15.383934686014827,15.42155082724301,15.409947598169087,15.519274625717422,15.437083649089942,15.699011602487474,15.853819390155307,16.019000539448456,0.15700617776695916,0.15586583478106797,0.15468774075682945,0.15327109140418416,0.15383934686014827,0.1542155082724301,0.15409947598169088,0.15519274625717422,0.15437083649089942,0.15699011602487475,0.15853819390155308,0.16019000539448455
Bruck 103,MC0115,15.2375,-73.15361,50.0,15.006225539837668,14.618572547502843,14.415973616383777,14.229478922686877,14.252597853939635,14.050670035678023,14.044760014283352,13.817785954173917,13.790383018115456,13.615271719649238,13.472189270921,13.459319163639558,0.1500622553983767,0.14618572547502845,0.1441597361638378,0.14229478922686878,0.14252597853939636,0.14050670035678023,0.14044760014283353,0.13817785954173917,0.13790383018115457,0.13615271719649238,0.13472189270921,0.13459319163639558
Bruck 55,MC0115,12.592083,-73.38695,40.0,14.072846368383006,13.724119434318098,13.501292516405393,13.317357123605076,13.319894720441106,13.222996916539113,13.155850382342908,13.000547568769784,12.987774668623045,12.893419663812589,12.85503635189099,12.808012892530346,0.14072846368383007,0.137241194343181,0.13501292516405392,0.13317357123605075,0.13319894720441106,0.13222996916539115,0.1315585038234291,0.13000547568769785,0.12987774668623045,0.1289341966381259,0.1285503635189099,0.12808012892530346
[BS95] 88,MC0094,14.459167,-72.94361,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
[BS95] 88,MC0115,14.459167,-72.94361,29.999999999999996,17.21208756227081,16.79975112381518,16.503091878629974,16.233694175132754,16.155693758935428,15.755621648259734,15.707917824361664,15.380776775985158,15.40445669235536,15.252741425193202,15.38633625630461,15.250201473075249,0.1721208756227081,0.16799751123815182,0.16503091878629975,0.16233694175132754,0.16155693758935427,0.15755621648259735,0.15707917824361664,0.15380776775985158,0.15404456692355362,0.15252741425193203,0.15386336256304609,0.1525020147307525
[H86] 76,MC0114,11.50625,-73.39555,25.0,16.163348136947754,15.778470016504862,15.550516474679448,15.204686117394132,15.151012318092056,14.943321792841978,14.802127159009384,14.556862640157725,14.640013186293356,14.38212635918239,14.384199442033244,14.333116148778485,0.16163348136947753,0.1577847001650486,0.1555051647467945,0.15204686117394134,0.15151012318092055,0.1494332179284198,0.14802127159009384,0.14556862640157725,0.14640013186293355,0.1438212635918239,0.14384199442033244,0.14333116148778485
[H86] 76,MC0115,11.50625,-73.39555,25.0,nan,nan,nan,nan,nan,nan,nan,nan,24.58229006893871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2458229006893871,nan,nan,nan
[H86] 87,MC0114,11.770417,-73.37111,45.0,15.308325315242291,14.285351535913534,13.957254668436068,13.645013612346151,13.590960266330892,13.797402078473649,13.254456175737934,14.741207044380987,13.16520172200175,13.298640037214586,12.89924867860822,15.079129362100856,0.1530832531524229,0.14285351535913535,0.13957254668436067,0.13645013612346152,0.13590960266330893,0.1379740207847365,0.13254456175737933,0.14741207044380988,0.13165201722001751,0.13298640037214587,0.12899248678608222,0.15079129362100857
[H86] 87,MC0115,11.770417,-73.37111,45.0,13.644305834388106,13.34371154995404,13.085379820329623,12.893443105930086,12.891580700710028,12.762201717027502,12.64919121045226,12.516720791632196,12.564782333653124,12.446850076084418,12.41291348172177,12.398015201493646,0.13644305834388107,0.1334371154995404,0.13085379820329623,0.12893443105930086,0.12891580700710029,0.12762201717027502,0.1264919121045226,0.12516720791632197,0.12564782333653124,0.12446850076084419,0.1241291348172177,0.12398015201493646
Cl Kron 25,MC0114,12.004167,-73.486115,70.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cl Kron 25,MC0115,12.004167,-73.486115,70.0,13.667594392809521,13.335741620900585,13.061757243601111,12.87113011959974,12.878680331321991,12.728796231511954,12.678202206876888,12.516336172813764,12.601969958796046,12.420471924725105,12.387654282449297,12.3621363803673,0.1366759439280952,0.13335741620900585,0.1306175724360111,0.1287113011959974,0.12878680331321993,0.12728796231511955,0.12678202206876887,0.12516336172813763,0.12601969958796047,0.12420471924725104,0.12387654282449298,0.123621363803673
Cl Lindsay 39,MC0115,12.262917,-73.361115,40.0,10.793179263402324,10.621990167018028,10.660424069994072,10.637482122284444,10.676575044263886,10.802761185263321,10.77353716297648,10.96956344908845,11.014961486940244,11.20072174898619,11.29671274710082,11.337912774724813,0.10793179263402325,0.10621990167018028,0.10660424069994072,0.10637482122284445,0.10676575044263886,0.10802761185263321,0.10773537162976479,0.10969563449088451,0.11014961486940245,0.11200721748986191,0.1129671274710082,0.11337912774724813
NGC306,MC0094,13.5625,-72.24139,59.99999999999999,12.49846461358198,12.26729699025888,12.109561082862438,11.973775831316203,11.991195996712033,11.954562003942259,11.916619265149333,11.833816755233103,11.79112223171113,11.73358165692369,11.715142452539952,11.670599327602226,0.1249846461358198,0.1226729699025888,0.12109561082862438,0.11973775831316204,0.11991195996712034,0.1195456200394226,0.11916619265149332,0.11833816755233104,0.1179112223171113,0.1173358165692369,0.11715142452539952,0.11670599327602225
Bruck 10,MC0114,9.435417,-73.210556,45.0,15.569816739099924,15.06583871048963,14.976879588109043,14.473302536608621,14.345787865104931,13.807022503323374,13.61150605144008,13.098754807531614,12.996492349596608,12.761007347400575,12.662559039463211,12.596132473039365,0.15569816739099923,0.1506583871048963,0.14976879588109043,0.1447330253660862,0.1434578786510493,0.13807022503323374,0.13611506051440078,0.13098754807531615,0.12996492349596608,0.12761007347400574,0.12662559039463211,0.12596132473039365
Bruck 100,MC0094,15.099583,-72.089165,40.0,14.044823059757054,13.724810593545822,13.495707262358732,13.345471633841026,13.357642355822076,13.332190137104549,13.268519488884637,13.204716223318151,13.19759670433711,13.105986712252655,13.066250942200288,13.04191317982169,0.14044823059757053,0.13724810593545822,0.13495707262358733,0.13345471633841027,0.13357642355822077,0.1333219013710455,0.13268519488884636,0.13204716223318153,0.1319759670433711,0.13105986712252654,0.1306625094220029,0.1304191317982169
Bruck 108,MC0094,15.4625,-72.181946,45.0,14.610239268845646,14.467008320808114,14.333834639789758,14.144538945456175,14.15847197675532,14.051687767900049,14.032490049439787,13.891757672705035,13.8147206447913,13.90412392245128,13.906714960959167,13.953869988795535,0.14610239268845646,0.14467008320808114,0.14333834639789758,0.14144538945456175,0.1415847197675532,0.14051687767900048,0.14032490049439786,0.13891757672705035,0.138147206447913,0.1390412392245128,0.13906714960959168,0.13953869988795536
Bruck 108,MC0095,15.4625,-72.181946,45.0,14.737266380413576,14.670574584345813,14.507509175013668,14.34113726617147,14.281257252090015,14.159193648649268,14.11338295083877,13.949053541118447,13.946700054153965,13.881037449263648,13.92659024176071,13.90622289025797,0.14737266380413577,0.14670574584345814,0.1450750917501367,0.14341137266171472,0.14281257252090016,0.14159193648649268,0.14113382950838768,0.13949053541118447,0.13946700054153965,0.13881037449263647,0.1392659024176071,0.13906222890257972
Bruck 109,MC0115,15.474167,-73.611115,40.0,17.18799881233078,16.767138699134623,16.835076721796185,16.2859441377081,16.201439450856554,15.732103644892238,15.623423378958986,15.309861469152958,15.285968046124726,15.196312104129232,15.234660249637553,15.254943153780676,0.1718799881233078,0.16767138699134623,0.16835076721796186,0.162859441377081,0.16201439450856556,0.15732103644892237,0.15623423378958987,0.15309861469152958,0.15285968046124726,0.15196312104129234,0.15234660249637552,0.15254943153780676
Bruck 110,MC0094,15.540833,-72.005554,29.999999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.645156729930925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28645156729930926,nan,nan
Bruck 110,MC0095,15.540833,-72.005554,29.999999999999996,12.103411505460542,11.831681511337518,11.742843917848177,11.751193053809182,11.787374998159578,11.899126586973273,11.902553299975601,12.06343565893326,12.130398281264021,12.302727077905113,12.398631239094117,12.431113129923364,0.12103411505460543,0.11831681511337518,0.11742843917848177,0.11751193053809182,0.11787374998159578,0.11899126586973273,0.11902553299975602,0.12063435658933261,0.12130398281264022,0.12302727077905112,0.12398631239094117,0.12431113129923364
Bruck 112,MC0094,15.59,-72.00444,20.0,26.387580592827288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26387580592827287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Bruck 112,MC0095,15.59,-72.00444,20.0,12.463478687018984,12.404471033799748,12.377732151124057,12.410364527345159,12.456284457462369,12.607095234605573,12.635579707882819,12.84905520394057,12.908888727014595,13.144152093570828,13.304554940849927,13.333192646986397,0.12463478687018985,0.12404471033799748,0.12377732151124057,0.1241036452734516,0.12456284457462369,0.12607095234605573,0.12635579707882819,0.12849055203940568,0.12908888727014595,0.13144152093570827,0.13304554940849928,0.13333192646986397
Bruck 115,MC0095,15.846667,-72.65083,50.0,13.010730319281869,12.925586652436664,12.789477985681092,12.728040478827412,12.770497578015128,12.868679166592623,12.90237960647579,13.076715407361768,13.184509197631716,13.279008629047611,13.449881002314239,13.469182111406907,0.13010730319281869,0.12925586652436663,0.12789477985681091,0.12728040478827413,0.12770497578015128,0.12868679166592623,0.12902379606475792,0.13076715407361766,0.13184509197631716,0.13279008629047612,0.1344988100231424,0.13469182111406908
Bruck 117,MC0115,16.0525,-73.26056,40.0,15.158380950962586,14.753054199694805,14.498976042896196,14.250208622554013,14.23980161903281,14.047377228468356,13.965465522129438,13.655556718313928,13.602824004167074,13.406090250232168,13.240513841899169,13.2239886930078,0.15158380950962586,0.14753054199694807,0.14498976042896197,0.14250208622554014,0.1423980161903281,0.14047377228468358,0.1396546552212944,0.1365555671831393,0.13602824004167074,0.1340609025023217,0.13240513841899168,0.13223988693007802
Bruck 119,MC0115,16.080833,-73.16695,35.0,16.236880425388662,15.972618263493317,16.078827002237063,15.744516263006203,15.859632640420415,15.532684804311623,15.557253967387108,15.386549997729745,15.467316310764089,15.412820346541194,15.479833165301542,15.502912361928434,0.16236880425388664,0.15972618263493318,0.16078827002237062,0.15744516263006203,0.15859632640420415,0.15532684804311622,0.15557253967387108,0.15386549997729745,0.1546731631076409,0.15412820346541195,0.15479833165301543,0.15502912361928434
Bruck 12,MC0114,9.58625,-73.27111,25.0,17.134167095307326,16.530693165581415,16.286992055116073,15.99079273919952,15.890423772109592,15.651035395770755,15.571062491859864,15.258066063366169,15.266600491372973,15.090902266955847,15.12905897471183,15.049042911150014,0.17134167095307326,0.16530693165581414,0.16286992055116073,0.1599079273919952,0.15890423772109594,0.15651035395770754,0.15571062491859863,0.15258066063366169,0.15266600491372972,0.15090902266955847,0.15129058974711831,0.15049042911150015
Bruck 120,MC0115,16.130833,-73.039444,25.0,17.87468879408539,15.793289165830668,17.23266104378626,16.78987644693908,16.726734276729328,15.755909519496223,15.550206031168074,14.872756024624511,14.776157287460356,14.424702687032248,14.21118016687027,14.202346100114877,0.17874688794085392,0.15793289165830668,0.1723266104378626,0.16789876446939078,0.16726734276729327,0.15755909519496222,0.15550206031168073,0.14872756024624512,0.14776157287460356,0.14424702687032248,0.1421118016687027,0.14202346100114877
Bruck 121,MC0095,16.124582,-72.61916,40.0,14.405979802342404,14.125767510345383,13.920943363248629,13.6973027061125,13.666741545133773,13.549564680741007,13.483704774283693,13.324860751792306,13.315032827623204,13.226048602960592,13.222530211987557,13.169100379665387,0.14405979802342406,0.14125767510345383,0.13920943363248628,0.13697302706112502,0.13666741545133773,0.13549564680741008,0.13483704774283692,0.13324860751792306,0.13315032827623205,0.1322604860296059,0.13222530211987557,0.13169100379665388
Bruck 128,MC0095,16.4625,-71.9525,40.0,15.609334708495643,15.206923998708973,14.959070082365841,14.714279907922586,14.712014794560135,14.582277030830328,14.550283874703362,14.376643475688176,14.296331273664306,14.298608535566428,14.281401773469234,14.278933681124135,0.15609334708495642,0.15206923998708974,0.1495907008236584,0.14714279907922587,0.14712014794560135,0.1458227703083033,0.14550283874703362,0.14376643475688178,0.14296331273664306,0.1429860853556643,0.14281401773469235,0.14278933681124137
Bruck 129,MC0095,16.758333,-72.62194,59.99999999999999,14.432595102481883,14.156988888894656,13.829580856685395,13.624170698892875,13.62299751945678,13.427508336175055,13.352983525411378,12.986958921850814,12.941027873113072,12.466331940189162,12.269579994315741,12.160166480066637,0.14432595102481885,0.14156988888894656,0.13829580856685394,0.13624170698892876,0.1362299751945678,0.13427508336175056,0.1335298352541138,0.12986958921850814,0.12941027873113073,0.12466331940189163,0.12269579994315741,0.12160166480066638
