ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M06300627-7534179,6,5519,97.526141,-75.571663,69.5342,0,242.901001,0.024759,0.04766,0.059724,512,4155.193,98.093,33554944,1.1653,0.0585,0,1.909633,4.587873,65536,,0,-0.750492,0.0157338,0,0.039369,0.014349,1.63053,GKg_a,0,0,-0.30945,0.019695,0,-0.29948,0.035919,0,-0.014046,0.031182,0,0.044939,0.021494,0,-0.187494,0.084568,0,0.264802,0.024413,0,-0.400051,0.040622,0,0.028768,0.021409,0,0.694587,0.104377,0,0.174664,0.084596,0,0.10757,0.08631,0,0.049167,0.035928,512,,,0,0.181985,0.107219,0,-0.480387,0.091691,0,0.109568,0.081948,0,-0.160046,0.044092,0,-0.732112,0.017827,0,-0.188748,0.075855,0,-0.091238,0.035593,0,0.100248,0.079279,131337,,,5261508699094220416,1.927,1.028,286.6855105874161,-27.53009343268782,97.52617538654,-75.57170979686,9.869E-4,9.638E-4,84.53,5261508699094220416,97.52620825535,0.0423,-75.57170518186,0.0457,-0.0455,0.0401,-1.1349,2.115,1.843,0.062,1.038,0.059,306,-0.0921,311.37,0.0,0.0,31,,,25,0.995,false,4155.3,2.68837,16.640862,1448.46,11.2417,17.436272,3859.73,15.781503,1.277,1.654769,,,0,,,,,464240201,,0.002843,0.008876,0.004972,16.640862,0.002843,4155.3,-0.012,0.9867,0.964,0.0045,0.171269
2M06235568-7527304,6,5519,95.982039,-75.458458,110.941,0,268.955994,0.013227,0.23288,0.031256,512,3941.57,84.024,33554944,0.4183,0.0589,0,2.256992,4.837886,65536,,0,-0.841182,0.0149164,0,0.036302,0.013411,2.23285,"Mg_a ",0,0,-0.41995,0.014534,0,-0.46235,0.027192,0,0.06657,0.025804,0,0.050537,0.016111,0,0.059206,0.069102,0,0.104192,0.022005,0,-0.390481,0.034835,0,0.011838,0.01874,0,0.113897,0.078715,0,0.183784,0.072818,512,,,0,0.102128,0.03084,512,,,512,,,0,-0.167147,0.065048,0,0.004098,0.06628,512,,,0,-0.830252,0.017496,0,-0.244338,0.056223,0,-0.143258,0.032186,512,,,133385,,,5261550789773757952,1.784,0.691,286.5466399172988,-27.913314213657458,95.98207027494,-75.45846694867,0.0010881,7.871E-4,109.95,5261550789773757952,95.9821032734,0.0381,-75.4584640352,0.0376,-0.0359,0.0382,-0.9399,1.976,1.864,0.066,0.656,0.051,222,2.1577,274.53,0.08,0.4828,31,,,23,1.104,false,6805.82,5.88686,16.105165,2108.24,10.7704,17.028744,6845.63,15.159362,1.316,1.869382,,,0,,,,,464284887,,0.002911,0.006209,0.005747,16.105165,0.002911,6805.82,-0.002,1.0575,0.8278,-0.2068,0.04286
2M06245892-7514222,6,5519,96.245504,-75.239525,78.9513,0,263.26001,0.033428,0.627731,0.079766,512,4197.25,102.875,33554944,0.9707,0.0688,0,2.124125,6.298682,65536,,0,-1.292162,0.0197807,0,0.022348,0.019424,1.43159,GKg_a,0,0,-0.36755,0.032393,0,-0.79585,0.053745,0,-0.069541,0.048525,0,0.014169,0.030201,0,-0.032854,0.124018,0,-0.071567,0.031176,0,-0.646772,0.042309,0,0.067432,0.026733,0,0.084087,0.141274,0,0.755104,0.125291,0,0.30719,0.119078,0,-0.087656,0.059668,512,,,0,0.426295,0.118839,0,-0.723437,0.127529,0,0.272518,0.12043,0,-0.309696,0.070207,0,-1.245661,0.022234,257,,,0,-0.177968,0.051641,0,0.292827,0.119394,133385,,,5261558245836797056,1.668,0.95,286.30020492640097,-27.843169920955706,96.24552279201,-75.23954427292,8.407E-4,6.669E-4,167.13,5261558245836797056,96.24555238956,0.0309,-75.23953986195,0.0366,0.0244,0.0333,0.7332,1.966,1.697,0.042,0.992,0.051,324,0.8525,354.16,0.0,0.0,31,,,26,1.033,false,5892.11,3.73263,16.261688,2075.85,14.7549,17.045553,5442.38,15.408423,1.276,1.63713,,,0,,,,,464284681,,0.00284,0.008206,0.004482,16.261688,0.00284,5892.11,-0.011,0.6766,0.8329,-0.1009,0.071491
2M06202720-7521340,6,5519,95.113369,-75.359459,97.2918,0,260.731995,0.029476,1.09273,0.07031,512,4164.441,99.688,33554944,0.4842,0.0746,0,2.23491,7.391729,65536,,0,-1.565662,0.0209863,0,0.022882,0.021436,2.79595,GKg_a,0,0,-0.7241,0.036761,0,-0.71003,0.058747,0,0.19811,0.055359,0,0.018591,0.031811,0,0.600036,0.136975,0,0.094942,0.032957,0,-0.601972,0.039732,0,0.001029,0.027742,0,-0.628513,0.146939,257,,,256,,,0,-0.233132,0.069952,512,,,0,-0.042825,0.11273,0,-0.065337,0.131793,0,0.401798,0.13172,0,-0.114096,0.081326,0,-1.518462,0.023727,257,,,0,-0.172468,0.057609,0,0.434507,0.132172,131337,,,5261562334645869056,1.693,1.076,286.43302283597467,-28.131552840616987,95.11325103657,-75.35947262503,8.037E-4,5.266E-4,115.94,5261562334645869056,95.11328112038,0.0303,-75.35946790525,0.0316,-0.0277,0.0353,-0.7847,2.014,1.711,0.048,1.062,0.036,263,-0.5763,252.63,0.0,0.0,31,,,22,0.973,false,8236.69,8.018,15.897985,2798.08,26.8551,16.721392,7859.27,15.00944,1.294,1.711951,,,0,,,,,464287783,,0.002951,0.010788,0.005467,15.897985,0.002951,8236.69,-0.003,0.7586,0.5898,-0.3241,0.118013
2M06210726-7519273,6,5519,95.280284,-75.324272,228.243,0,243.977005,0.003372,0.755911,0.00797,512,3559.441,61.896,33554944,-0.0253,0.0538,0,2.43254,4.269653,65536,,0,-0.627632,0.0124288,0,0.036522,0.010043,12.659,"Mg_a ",0,0,-0.2343,0.005993,0,-0.24652,0.012233,0,0.023455,0.014027,0,0.062668,0.008002,512,,,0,0.108582,0.015984,0,-0.397551,0.02735,0,-0.082432,0.01317,0,0.061287,0.038635,0,-0.258346,0.042624,512,,,0,0.077591,0.01711,512,,,512,,,0,-0.007097,0.027414,0,0.141408,0.034966,512,,,0,-0.623102,0.015715,0,0.011802,0.025533,0,-0.120398,0.021905,512,,,133385,,,5261562712602960768,1.795,1.02,286.3931615816255,-28.08929177056016,95.28021374357,-75.32426843649,7.536E-4,5.016E-4,127.86,5261562712602960768,95.28024578822,0.0287,-75.32426386753,0.0327,-0.0153,0.0311,-0.4935,2.096,1.827,0.042,1.028,0.037,263,0.9856,295.33,0.084,0.8778,31,,,23,1.042,false,10334.7,88.2022,15.651618,1579.74,67.9989,17.342077,13686.1,14.407199,1.477,2.934878,,,0,,,,,464285312,,0.009667,0.046818,0.0216,15.651618,0.009667,10334.7,0.006,0.6699,0.6089,-0.3757,0.065349
2M06222140-7515044,6,5519,95.589177,-75.251236,89.977,0,259.356995,0.021966,0.154772,0.051048,512,4146.992,92.297,33554432,1.3367,0.0586,0,2.078356,4.457791,65536,,0,-0.701332,0.013916,0,0.006637,0.012884,4.80231,GKg_a,0,0,-0.32922,0.016828,0,-0.34709,0.030896,0,-0.074085,0.027307,0,-0.00148,0.018487,0,-0.198014,0.073537,0,-0.015471,0.021495,0,-0.536881,0.035209,0,0.005816,0.018826,0,0.133817,0.09036,0,0.786364,0.072365,0,-0.29012,0.073292,0,-0.019357,0.030132,512,,,0,0.463615,0.093454,0,-0.316447,0.077624,0,-0.312782,0.069486,0,-0.221106,0.037239,0,-0.666852,0.015879,0,-0.146348,0.064127,0,-0.221158,0.030427,0,0.126467,0.067533,131337,,,5261563331078064384,1.892,0.818,286.31086613240103,-28.010467126113355,95.58913025517,-75.25122144853,8.398E-4,6.442E-4,132.22,5261563331078064384,95.58916288197,0.0351,-75.25121795275,0.039,-0.0029,0.0388,-0.0752,2.028,1.869,0.047,0.787,0.045,300,1.6271,348.94,0.122,1.114,31,,,26,1.067,false,6114.87,3.48281,16.2214,2065.86,9.59108,17.050787,5792.41,15.340748,1.285,1.710039,,,0,,,,,464285399,,0.002824,0.005761,0.004509,16.2214,0.002824,6114.87,-0.011,0.7578,0.739,-0.2579,0.067673
2M06253548-7510526,6,5519,96.397866,-75.18129,71.6199,0,252.455002,0.024007,0.062425,0.057118,768,4093.4,96.471,33554944,1.0533,0.0587,0,2.000507,4.754516,65536,,0,-0.811472,0.0164506,0,0.020376,0.014867,1.36348,"Mg_a ",0,0,-0.3641,0.019556,0,-0.5128,0.035811,0,-0.093832,0.031598,0,0.017636,0.021269,0,-0.589244,0.085747,0,0.068142,0.025241,0,-0.500861,0.041493,0,-0.01054,0.021939,0,0.193647,0.103317,0,0.495624,0.087823,0,-0.2121,0.089062,0,0.0171,0.037649,512,,,512,,,0,-0.361427,0.090212,0,0.066628,0.083815,512,,,0,-0.779372,0.018762,0,-0.237228,0.075648,0,-0.196328,0.037425,512,,,133385,,,5261570203025622912,1.743,1.076,286.2352879437838,-27.803071778900105,96.39790372063,-75.18129611882,9.755E-4,7.654E-4,174.69,5261570203025622912,96.39793217688,0.0359,-75.18129146271,0.0401,0.0226,0.0386,0.5845,1.944,1.638,0.048,1.048,0.06,325,-2.1423,279.95,0.0,0.0,31,,,25,0.916,false,4656.27,2.70667,16.517271,1578.24,9.12424,17.343113,4383.31,15.643392,1.28,1.699721,,,0,,,,,464284540,,0.002827,0.006869,0.004451,16.517271,0.002827,4656.27,-0.015,0.7674,0.9739,-0.0451,0.041127
2M06281698-7514474,6,5519,97.070754,-75.246506,126.791,0,246.677994,0.011059,0.223896,0.025703,512,3906.386,79.854,33554944,0.3634,0.058,0,2.191694,4.637937,65536,,0,-0.769042,0.0137457,0,0.057678,0.01229,3.28814,"Mg_a ",0,0,-0.32684,0.012344,0,-0.38581,0.023473,0,0.0998,0.022653,0,0.052081,0.014034,0,-0.334174,0.060707,0,0.105652,0.02004,0,-0.256742,0.032107,0,-0.033109,0.017039,0,0.340247,0.068974,0,0.138544,0.063929,512,,,0,0.092408,0.026519,512,,,512,,,0,-0.213557,0.05579,0,-0.012722,0.057564,512,,,0,-0.762842,0.016263,0,-0.288048,0.048273,0,-0.158298,0.028557,512,,,133385,,,5261577418570819456,1.861,1.071,286.31430872975477,-27.63321896989973,97.07070789388,-75.24649885954,7.725E-4,6.07E-4,4.41,5261577418570819456,97.07073959673,0.0261,-75.24649410276,0.0314,-0.0153,0.0277,-0.5528,2.108,1.817,0.038,1.07,0.047,306,-1.4455,275.5,0.0,1.158E-15,31,,,25,0.941,false,8578.41,6.42492,15.85385,2580.67,12.7196,16.809212,8636.47,14.907055,1.308,1.902157,,,0,,,,,464241859,,0.002873,0.006035,0.004293,15.85385,0.002873,8578.41,-0.014,0.6081,0.7716,0.0373,0.049472
2M06310802-7453435,6,5519,97.783445,-74.895439,134.244,0,266.074005,0.007638,0.309113,0.018657,512,3745.096,74.936,33554944,0.0148,0.0567,0,2.643565,4.734778,65536,,0,-0.804362,0.0148657,0,0.010891,0.012634,5.00887,"Mg_c ",0,0,-0.34341,0.010586,0,-0.36653,0.02057,0,0.11071,0.021152,0,-0.003356,0.012627,512,,,0,0.094772,0.020617,0,-0.451622,0.033718,0,-0.082335,0.017231,0,-0.761963,0.061342,0,0.433724,0.063179,512,,,0,0.130308,0.026475,512,,,512,,,0,0.002063,0.047826,0,0.198988,0.054741,512,,,0,-0.802212,0.018014,0,-0.085708,0.042987,0,-0.133778,0.029956,512,,,131337,,,5261604184806910464,1.663,0.745,285.92715161737897,-27.435492640041165,97.78344488328,-74.89545049343,6.154E-4,5.408E-4,179.83,5261604184806910464,97.78347300118,0.0264,-74.89544505997,0.0278,-0.0276,0.027,-1.0215,2.052,1.649,0.034,1.223,0.038,348,1.138,386.01,0.109,1.542,31,,,27,1.043,false,9646.56,71.7443,15.726437,2128.19,74.2172,17.018517,11488.9,14.597203,1.412,2.421313,,,0,,,,,464246437,,0.008532,0.037966,0.020938,15.726437,0.008532,9646.56,0.017,0.5408,0.6154,-8.0E-4,0.041376
2M06222094-7452319,6,5519,95.587283,-74.875542,81.5849,0,230.399002,0.019323,0.180479,0.046537,512,4007.285,90.303,33554944,0.6821,0.0554,0,1.947018,4.295663,65536,,0,-0.638012,0.0149158,0,-0.014105,0.013033,1.64195,"Mg_a ",0,0,-0.3731,0.014759,0,-0.3787,0.028241,0,0.001239,0.025265,0,0.001839,0.017128,0,-0.184334,0.069849,0,0.043376,0.022376,0,-0.454942,0.039136,0,0.013385,0.019428,0,-0.387893,0.084519,0,0.571864,0.072576,512,,,0,0.132018,0.029794,512,,,512,,,0,-0.208917,0.071654,0,0.125868,0.068084,512,,,0,-0.632282,0.017254,0,-0.319018,0.059963,0,-0.159288,0.03169,512,,,133385,,,5261780278466344192,1.894,0.83,285.885346327953,-28.007256115118718,95.5872664311,-74.87552760481,8.199E-4,6.155E-4,161.31,5261780278466344192,95.58729865769,0.0326,-74.87552411511,0.036,0.0191,0.0361,0.5301,2.048,1.892,0.04,0.785,0.05,352,0.4827,374.42,0.0,0.0,31,,,25,1.017,false,5253.57,2.93457,16.38623,1687.23,10.0807,17.270605,5118.34,15.475072,1.295,1.795533,,,0,,,,,464290745,,0.002821,0.007062,0.004208,16.38623,0.002821,5253.57,-0.012,0.6395,0.8013,-0.1738,0.054109
2M06234289-7449369,6,5519,95.928748,-74.826935,163.239,0,265.158997,0.007109,0.343712,0.017285,512,3836.078,73.431,33554944,0.2121,0.062,0,2.680773,5.25251,65536,,0,-0.981722,0.0136495,0,0.020504,0.012571,5.03501,"Mg_a ",0,0,-0.35312,0.011929,0,-0.37561,0.022123,0,0.09654,0.022896,0,-0.012161,0.012974,512,,,0,0.03898,0.019476,0,-0.365751,0.028054,0,-0.022778,0.01622,0,0.556767,0.062896,0,0.285004,0.063118,512,,,0,0.128438,0.027081,512,,,512,,,0,-0.097517,0.049277,0,0.129338,0.054965,512,,,0,-0.976782,0.016416,0,-0.067408,0.044235,0,-0.106448,0.028681,512,,,133385,,,5261780759502703488,1.715,1.015,285.83180289357665,-27.9173191040412,95.92878887779,-74.82694701463,5.141E-4,3.988E-4,166.77,5261780759502703488,95.92881827392,0.0211,-74.82694239512,0.0237,-0.0372,0.0231,-1.6123,2.019,1.731,0.025,1.039,0.031,356,0.9226,385.73,0.0,0.0,31,,,27,1.034,false,11742.5,25.3344,15.512965,3182.84,33.4803,16.581505,12598.5,14.497096,1.344,2.084409,,,0,,,,,464290367,,0.003616,0.011757,0.007498,15.512965,0.003616,11742.5,-0.003,0.4057,0.5088,-0.1137,0.057917
2M06245223-7439048,6,5519,96.217645,-74.651344,96.8429,0,255.876007,0.015934,0.661796,0.039078,512,3945.05,87.702,33554944,0.5442,0.059,0,2.488571,4.963962,65536,,0,-0.885152,0.0163398,0,0.025619,0.014545,2.51461,"Mg_a ",0,0,-0.43062,0.016335,0,-0.49983,0.030391,0,0.073975,0.028504,0,-0.004125,0.017983,0,-0.425604,0.076673,0,0.081942,0.024179,0,-0.489622,0.038582,0,-0.037134,0.020595,0,0.502157,0.087433,0,0.664974,0.081829,512,,,0,0.022245,0.035203,512,,,512,,,0,-0.628087,0.073413,0,0.011218,0.074888,512,,,0,-0.862012,0.019073,0,-0.232678,0.063582,0,-0.150618,0.03619,512,,,133385,,,5261787459651694976,1.872,0.839,285.63501003752424,-27.837606908974895,96.21759102124,-74.65134454931,7.205E-4,5.468E-4,165.41,5261787459651694976,96.21762329587,0.0276,-74.65134062835,0.032,-0.0032,0.0309,-0.1026,2.115,1.922,0.035,0.882,0.044,333,-2.7391,272.28,0.0,0.0,31,,,24,0.894,false,6961.56,7.77055,16.080599,2083.47,15.0742,17.041576,7058.32,15.126143,1.313,1.915434,,,0,,,,,464290279,,0.00301,0.008336,0.005603,16.080599,0.00301,6961.56,-0.01,0.5594,0.7107,-0.135,0.051474
2M06262762-7453288,6,5519,96.615097,-74.891342,102.113,0,254.326004,0.011406,0.345429,0.026619,512,3877.743,83.467,33554944,0.3995,0.0557,0,2.316114,4.491564,65536,,0,-0.714232,0.0151265,0,0.038566,0.012997,2.63154,"Mg_a ",0,0,-0.36722,0.012818,0,-0.37066,0.024792,0,0.11301,0.023505,0,0.025442,0.015066,0,0.130646,0.064262,0,0.169262,0.021915,0,-0.364331,0.037381,0,-0.056773,0.01869,0,0.043727,0.074036,0,0.374284,0.069461,512,,,0,0.054472,0.028764,512,,,512,,,0,-0.135657,0.060632,0,0.024308,0.062817,512,,,0,-0.702242,0.017863,0,-0.157338,0.052374,0,-0.131008,0.031476,512,,,133385,,,5261789035902390144,1.716,0.832,285.90932050912716,-27.739594954252603,96.61510360872,-74.89135528414,7.44E-4,5.784E-4,156.27,5261789035902390144,96.61513269904,0.0307,-74.89135146536,0.0379,0.0456,0.0367,1.2423,1.91,1.706,0.038,0.859,0.044,320,-0.9265,303.47,0.0,0.0,31,,,26,0.962,false,6358.02,5.5526,16.179062,1848.59,16.6945,17.171442,6613.34,15.196842,1.331,1.9746,,,0,,,,,464289736,,0.002914,0.010195,0.005,16.179062,0.002914,6358.02,-0.001,0.6083,0.7198,-0.1844,0.048223
2M06295126-7438319,6,5519,97.463607,-74.642204,70.9281,0,261.408997,0.059893,0.237201,0.156467,512,4279.184,113.278,33554944,0.9092,0.0789,256,0.332522,8.297185,65536,,0,-1.763162,0.0257695,0,0.349889,0.026816,3.15922,GKg_c,0,0,-0.27174,0.056332,0,-0.21087,0.085347,0,0.00139,0.104642,0,0.316335,0.045739,257,,,0,0.074952,0.041537,0,-0.577172,0.04813,0,0.463182,0.035156,16384,,,0,0.391184,0.193303,0,-0.49011,0.174272,0,0.291998,0.102741,512,,,0,0.314665,0.144642,0,0.014163,0.19379,0,-0.024202,0.187462,0,-0.138096,0.115642,0,-1.719761,0.028508,0,-0.668728,0.172985,0,-0.285268,0.077826,257,,,133385,,,5261796148369140864,1.793,0.817,285.6376229389446,-27.50760239839054,97.463639568,-74.64223502733,5.399E-4,5.111E-4,130.93,5261796152666130688,97.46367043379,0.0258,-74.64223045655,0.0271,0.0168,0.0264,0.636,2.107,1.839,0.033,1.028,0.032,357,0.4206,432.09,0.11,1.76,95,1.3939,0.0079,27,1.015,false,10006.5,7.74253,15.68666,3539.97,16.0733,16.466043,9316.36,14.82478,1.285,1.641263,,,0,,,,,464247029,,0.002881,0.005665,0.004586,15.684615,0.00288,10025.4,-0.003,0.5277,0.5236,-0.0542,0.115934
2M06314918-7438563,6,5519,97.954958,-74.648987,72.7578,0,271.28299,0.017991,1.16244,0.050655,512,3809.261,91.316,33554944,0.2099,0.0595,0,2.261882,5.638635,65536,,0,-1.102962,0.0220577,0,0.036392,0.018611,1.69648,"Mg_c ",0,0,-0.43583,0.019775,0,-0.46127,0.036555,0,0.036203,0.035559,0,-0.013353,0.021762,512,,,0,0.103282,0.031532,0,-0.578372,0.0503,0,-0.007834,0.026344,0,0.430097,0.10328,0,0.372084,0.110841,512,,,0,0.133788,0.050634,512,,,512,,,0,0.013563,0.08726,0,0.028998,0.098908,512,,,0,-1.066761,0.026003,0,0.031472,0.079056,0,-0.120168,0.05151,512,,,131337,,,5261798317329084160,1.619,0.79,285.6524751976732,-27.37799032359679,97.95490796768,-74.64902362305,5.955E-4,5.199E-4,162.0,5261798317329084160,97.95493457192,0.0272,-74.6490193218,0.0299,-0.0532,0.0291,-1.8314,1.857,1.585,0.033,0.968,0.036,301,-0.4499,295.22,0.0,0.0,31,,,24,0.98,false,8880.94,49.8629,15.81622,2259.42,52.5345,16.95355,9735.64,14.776984,1.351,2.176566,,,0,,,,,464246805,,0.00669,0.025399,0.014712,15.81622,0.00669,8880.94,-0.009,0.5276,0.5887,-0.0798,0.140201
2M06290749-7437463,6,5519,97.281245,-74.629555,91.3196,0,259.183014,0.01371,0.148938,0.031067,512,3939.164,86.853,33554944,0.5845,0.0553,0,2.229821,4.371498,65536,,0,-0.667922,0.0150167,0,0.039914,0.012984,3.01821,"Mg_a ",0,0,-0.27027,0.013673,0,-0.36467,0.026367,0,0.05466,0.02424,0,0.049069,0.016008,0,-0.192164,0.066792,0,0.063172,0.022137,0,-0.327412,0.038401,0,-0.026119,0.019053,0,0.392327,0.078935,0,0.171274,0.070858,512,,,0,0.08026,0.029157,512,,,512,,,0,0.010543,0.065794,0,0.001918,0.06526,512,,,0,-0.670582,0.017552,0,-0.022418,0.055892,0,-0.109088,0.031526,512,,,133385,,,5261808075494763520,1.655,0.999,285.6209909851523,-27.55532065570305,97.2812078068,-74.62959187077,6.759E-4,6.535E-4,142.67,5261808075494763520,97.28123548187,0.0334,-74.62958695031,0.0358,0.0112,0.0347,0.3225,1.987,1.65,0.041,1.107,0.041,338,0.138,349.93,0.049,0.1802,31,,,27,1.004,false,5608.32,4.5081,16.315285,1651.14,12.3183,17.294083,5738.44,15.350911,1.318,1.943172,,,0,,,,,464247686,,0.00289,0.008567,0.004495,16.315285,0.00289,5608.32,-0.01,0.6618,0.6678,-0.0324,0.137397
2M06214045-7445438,6,5519,95.418561,-74.762169,99.5301,0,296.924988,0.01877,0.727351,0.042164,512,4000.971,92.827,33554944,0.5242,0.0676,0,2.56348,6.47543,65536,,0,-1.339462,0.0199454,0,0.037383,0.01896,1.88283,"Mg_a ",0,0,-0.52487,0.025809,0,-0.4391,0.044225,0,0.08854,0.042392,0,-0.001761,0.024741,0,0.334796,0.10875,0,0.140432,0.030113,0,-0.491071,0.040538,0,0.041912,0.025233,0,0.520137,0.116692,0,-0.456116,0.116414,512,,,0,0.041288,0.055181,512,,,512,,,0,0.049963,0.101045,0,-0.501102,0.106497,512,,,0,-1.310962,0.023033,0,-0.146428,0.090354,0,-0.147068,0.05023,512,,,133385,,,5261831921153091456,2.205,0.545,285.75638197915725,-28.050226072000115,95.41852597447,-74.76218105372,5.901E-4,4.813E-4,169.26,5261831921153091456,95.41856206009,0.0249,-74.76217771775,0.0278,-0.0591,0.0272,-2.1732,2.262,2.134,0.031,0.751,0.037,355,1.1113,392.32,0.072,0.6142,31,,,24,1.041,false,8708.68,14.7648,15.837486,2710.65,24.3998,16.75586,8710.57,14.897779,1.311,1.858081,,,0,,,,,464291151,,0.003314,0.010164,0.005531,15.837486,0.003314,8708.68,-0.004,0.4855,0.5866,-0.0749,0.054601
2M06234411-7441112,6,5519,95.933793,-74.68647,115.337,0,244.429993,0.010983,0.266772,0.026033,512,3871.667,80.389,33554944,0.4371,0.0556,0,2.289286,4.383664,65536,,0,-0.672672,0.0139977,0,0.058668,0.01211,3.11272,"Mg_a ",0,0,-0.2928,0.011533,0,-0.33729,0.02244,0,0.083052,0.0215,0,0.076745,0.013666,0,-0.237444,0.05859,0,0.185772,0.020208,0,-0.316471,0.034316,0,-0.033999,0.017229,0,0.610717,0.067442,0,0.150114,0.062718,512,,,0,0.129388,0.025609,512,,,512,,,0,-0.032537,0.054448,0,0.142388,0.056426,512,,,0,-0.677252,0.016605,0,-0.096358,0.046963,0,-0.150108,0.028441,512,,,131337,,,5261833841001394816,1.949,1.207,285.67289589410734,-27.913400534402097,95.93385744556,-74.68647977334,6.869E-4,5.359E-4,157.46,5261833841001394816,95.93388766828,0.0277,-74.68647545543,0.031,0.0088,0.0312,0.283,2.042,1.796,0.035,0.972,0.041,348,1.3576,393.65,0.1,1.013,31,,,26,1.051,false,7587.32,5.81173,15.987146,2163.34,12.7509,17.000729,7875.57,15.007191,1.323,1.993538,,,0,,,,,464290489,,0.002878,0.006981,0.004446,15.987146,0.002878,7587.32,-0.011,0.5607,0.6668,-0.1748,0.070656
2M06221168-7437281,6,5519,95.548698,-74.624481,101.915,0,238.584,0.013254,0.224187,0.032262,512,3895.321,84.74,33554944,0.1585,0.0572,0,2.370337,4.723434,65536,,0,-0.800262,0.0157105,0,-0.043223,0.013691,2.54132,"Mg_a ",0,0,-0.52877,0.014132,0,-0.59052,0.026881,0,0.08876,0.025509,0,-0.068327,0.016144,0,-0.207224,0.069149,0,0.008139,0.0229,0,-0.369191,0.037804,0,-0.090668,0.019484,0,0.218707,0.078904,0,0.024603,0.074625,512,,,0,0.030799,0.031479,512,,,512,,,0,-0.227557,0.06514,0,0.139318,0.067607,512,,,0,-0.788142,0.018492,0,-0.228878,0.056521,0,-0.201688,0.033573,512,,,133385,,,5261836525358035072,1.707,1.092,285.6008528758574,-28.014287492264902,95.54863231947,-74.62449987863,6.113E-4,5.004E-4,168.06,5261836525358035072,95.54866135133,0.0247,-74.62449504163,0.0265,-0.0589,0.0267,-2.208,2.046,1.732,0.032,1.088,0.038,359,0.2893,374.19,0.0,0.0,31,,,26,1.01,false,8611.12,7.91644,15.849718,2454.5,15.3173,16.863634,8932.08,14.870514,1.322,1.99312,,,0,,,,,464292488,,0.002931,0.007328,0.004775,15.849718,0.002931,8611.12,-0.012,0.5056,0.6069,-0.0813,0.092463
