ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M00450501-7258397,4,5523,11.270892,-72.977722,67.2991,0,119.694,0.024777,0.227129,0.052402,768,4097.56,95.75,33554944,0.8536,0.0554,0,2.175104,4.21268,65536,,0,-0.604672,0.0150993,0,-0.133124,0.013315,1.71894,"Mg_b ",0,0,-0.36809,0.016615,0,-0.39068,0.03141,0,0.19045,0.027162,0,-0.131162,0.019118,0,-0.083784,0.075305,0,-0.106779,0.023125,0,-0.568231,0.041059,0,-0.162108,0.020317,0,0.048767,0.094057,0,0.580324,0.076408,0,-0.0801,0.079645,0,-0.009303,0.031408,512,,,512,,,0,-0.811197,0.081617,0,0.096458,0.073495,512,,,0,-0.591402,0.017227,0,-0.289278,0.067117,0,-0.240598,0.032675,512,,,512,,,4688874247295168384,0.75,-1.241,303.5799074756321,-44.14253484691948,11.27084648126,-72.97769513007,8.061E-4,6.036E-4,103.92,4688874247295168384,11.27085543892,0.0313,-72.97770063407,0.0256,-0.0067,0.0328,-0.2051,1.372,0.59,0.049,-1.238,0.038,293,0.5501,310.36,0.0,0.0,31,,,24,1.022,false,9208.94,4.39195,15.776842,3375.44,17.2911,16.517715,8779.61,14.889207,1.32,1.628509,,,0,,,,,,,0.002804,0.006222,0.004186,15.776842,0.002804,9208.94,0.034,0.7958,0.6172,-0.1358,0.107973
2M00451740-7254587,4,5499,11.322535,-72.916321,72.2144,0,121.966003,0.026709,0.217917,0.051835,512,3982.144,95.378,33554944,0.6625,0.0604,0,2.196393,5.35159,65536,,0,-1.013662,0.0191974,0,-0.005377,0.017092,1.95826,"Mg_a ",0,0,-0.34391,0.02138,0,-0.30604,0.038826,0,-0.014996,0.035604,0,-0.013692,0.022703,0,-0.254354,0.095751,0,0.019366,0.0288,0,-0.391371,0.045309,0,-0.017399,0.024545,0,0.273357,0.109113,0,0.561404,0.103385,512,,,0,0.095088,0.046182,512,,,512,,,0,-1.057037,0.094764,0,-0.091902,0.095943,512,,,0,-1.004562,0.022136,0,3.22E-4,0.082324,0,-0.125368,0.045278,512,,,131584,,,4688875484245542272,0.739,-1.229,303.5617012739585,-44.20441317544871,11.32251145203,-72.9162914426,8.774E-4,6.741E-4,89.36,4688875484245542272,11.32252182209,0.0376,-72.91629678883,0.0299,0.0279,0.0378,0.7376,1.384,0.685,0.054,-1.203,0.042,302,1.1162,336.72,0.0,0.0,31,,,23,1.045,false,6655.68,6.08448,16.129385,2138.7,13.7686,17.013168,6516.19,15.212911,1.3,1.800258,,,0,,,,,,,0.002929,0.007526,0.005429,16.129385,0.002929,6655.68,-0.008,0.8774,0.6741,0.0059,0.109282
2M00435230-7253272,7,5499,10.967931,-72.890892,81.1196,0,181.778,0.023555,0.381847,0.064892,512,3980.99,93.926,33554944,0.5963,0.0618,0,2.532795,5.54896,65536,,0,-1.075562,0.0190645,0,0.04239,0.017222,1.55174,"Mg_a ",0,0,-0.40305,0.021687,0,-0.45003,0.038971,0,0.079728,0.036201,0,0.045044,0.022587,0,-0.100154,0.096319,0,0.114092,0.028591,0,-1.077272,0.043473,0,0.040967,0.024267,0,1.346356,0.108218,257,,,512,,,0,0.083001,0.046794,512,,,512,,,0,-0.233537,0.093573,0,-0.041002,0.095779,512,,,0,-1.069862,0.022023,0,-0.094128,0.081829,0,-0.121168,0.045343,512,,,131584,,,4688878095585661568,0.61,-1.161,303.70836692801265,-44.22595206130635,10.96803328513,-72.89083123225,8.556E-4,6.272E-4,113.19,4688878095585661568,10.96804405232,0.0347,-72.89083734551,0.0291,0.0628,0.0354,1.7729,1.549,0.713,0.051,-1.375,0.042,306,-0.7517,292.62,0.0,0.0,31,,,25,0.968,false,7222.93,6.28628,16.040585,2338.64,10.5945,16.916134,7107.11,15.118662,1.308,1.797472,,,0,,,,,497912321,,0.002913,0.005655,0.004452,16.040585,0.002913,7222.93,0.0,0.8244,0.6678,-0.2228,0.244117
2M00444015-7255111,4,5499,11.167307,-72.919769,78.768,0,187.429001,0.02406,1.52284,0.047629,512,3873.23,93.431,33554944,0.214,0.0634,0,2.985451,6.219945,65536,,0,-1.270662,0.0226362,0,-0.036086,0.020002,2.99275,"Mg_a ",0,0,-0.004799,0.023855,0,0.006064,0.042443,0,0.10609,0.041153,0,-0.065253,0.024479,512,,,0,0.030927,0.033045,0,-0.474272,0.048553,0,-0.106294,0.027532,0,0.280287,0.115346,0,-0.061551,0.12319,512,,,0,0.109508,0.058102,512,,,512,,,0,-0.091437,0.099081,0,-0.214402,0.110756,512,,,0,-1.243762,0.026447,0,-0.062628,0.089991,0,-0.192768,0.055711,512,,,131337,,,4688878404823355136,0.659,-1.162,303.62509760345387,-44.19937237260728,11.16731718277,-72.91974030137,9.37E-4,6.853E-4,101.88,4688878404823355136,11.16732667918,0.0348,-72.9197459422,0.0297,0.0187,0.0369,0.5059,1.416,0.628,0.058,-1.269,0.043,290,0.2628,301.45,0.0,2.381E-15,31,,,23,1.01,false,7148.08,13.2451,16.051893,2269.11,20.8296,16.948906,7144.65,15.112944,1.317,1.835962,,,0,,,,,497913884,,0.003412,0.01035,0.006475,16.051893,0.003412,7148.08,0.004,0.9277,0.6978,-0.1271,0.103875
2M00375836-7310490,4,5499,9.493184,-73.180305,120.105,0,198.181,0.01055,0.357037,0.020178,512,3816.776,79.899,33554944,0.2335,0.0575,0,2.164911,4.838282,65536,,0,-0.841322,0.0155877,0,-0.012185,0.013463,4.57394,"Mg_a ",0,0,-0.106896,0.012636,0,-0.106864,0.024169,0,0.08667,0.02394,0,-0.03086,0.014597,512,,,0,-0.029863,0.022172,0,-0.429541,0.035955,0,-0.120772,0.018656,0,-0.163083,0.071004,0,-0.064795,0.070786,512,,,0,0.098458,0.029993,512,,,512,,,0,-0.164007,0.057071,0,0.082088,0.06261,512,,,0,-0.821792,0.018614,0,-0.189748,0.050581,0,-0.122378,0.032674,512,,,131337,,,4688891667673046400,0.343,-0.905,304.283403720506,-43.91259609906941,9.49311568782,-73.1803105808,6.688E-4,5.444E-4,80.99,4688891667673046400,9.4931242695,0.0263,-73.18031592145,0.0236,0.0377,0.0277,1.3611,1.325,0.559,0.041,-1.202,0.034,326,4.09,445.68,0.132,2.862,31,,,26,1.165,false,12482.8,15.7026,15.446584,3606.77,21.1624,16.445745,13383.1,14.431501,1.361,2.014244,,,0,,,,,497896935,,0.003075,0.006955,0.005129,15.446584,0.003075,12482.8,0.024,0.666,0.5478,0.064,0.073942
2M00383006-7303340,8,5499,9.625263,-73.059448,114.911,0,153.011993,0.022415,0.210499,0.064377,512,4545.301,98.148,33554432,1.4222,0.0649,0,2.516981,4.391751,65536,,0,-0.675822,0.0116369,0,-0.039926,0.011872,1.99352,GKg_a,0,0,-0.18906,0.020754,0,-0.27364,0.034407,0,0.18891,0.030473,0,0.033215,0.021827,0,-0.217894,0.075194,0,-0.004943,0.018714,0,-0.483731,0.028541,0,-0.115814,0.017004,0,-0.046033,0.100429,0,0.273834,0.064413,0,-0.08004,0.06378,0,0.015947,0.027614,0,-0.169399,0.033004,0,0.282735,0.090782,0,0.354853,0.08696,0,-0.109042,0.066429,0,-0.129376,0.032791,0,-0.681302,0.012901,0,-1.009688,0.069981,0,-0.148648,0.025796,0,0.324357,0.067506,131072,,,4688893660537623040,0.495,-1.088,304.2422028264366,-44.03587674424465,9.62525941161,-73.05944189788,4.515E-4,3.785E-4,68.41,4688893660537623040,9.62526718546,0.0198,-73.05944707051,0.0181,-0.0044,0.0213,-0.2059,1.271,0.51,0.027,-1.164,0.024,337,-0.9549,316.85,0.0,0.0,31,,,27,0.962,false,16805.9,4.69064,15.123715,7018.02,12.288,15.723005,14095.7,14.37518,1.256,1.347825,,,0,,,,,497898741,,0.002772,0.003376,0.003915,15.123715,0.002772,16805.9,0.004,0.4424,0.3892,0.1205,0.022288
2M00371269-7304183,4,5499,9.302898,-73.07177,77.3143,0,98.142799,0.057213,0.223264,0.116156,0,4722.291,117.687,33554432,1.6221,0.0713,0,1.598895,5.238852,65536,,0,-0.977272,0.0163821,0,-0.015314,0.016885,1.34887,GKg_a,0,0,-0.23207,0.038529,0,-0.30783,0.05789,0,-0.011416,0.051478,0,0.053538,0.038094,257,,,0,-0.005812,0.026638,0,-0.476891,0.03867,0,-0.156468,0.024442,0,-0.166533,0.162504,0,-0.174876,0.102544,0,-0.11653,0.099924,0,-0.032801,0.049261,0,-0.158329,0.056591,0,0.220275,0.127687,0,0.648583,0.148117,0,0.180938,0.110456,0,-0.210816,0.056207,0,-0.961942,0.017709,0,-0.587748,0.122141,0,-0.176388,0.04118,0,0.277057,0.11387,0,0.049655,0.114394,4688897027792059392,0.713,-1.069,304.3711855444349,-44.016704477865346,9.30278393518,-73.07178014957,5.33E-4,4.739E-4,5.79,4688897027792059392,9.302794149,0.0209,-73.0717852628,0.0216,-0.0139,0.0243,-0.5723,1.331,0.669,0.03,-1.15,0.033,321,0.3552,336.45,0.0,0.0,31,,,25,1.013,false,13629.4,3.81339,15.351175,5735.89,11.3571,15.94204,11243.7,14.620618,1.246,1.321423,,,0,,,,,497897530,,0.002772,0.003522,0.00403,15.351175,0.002772,13629.4,-0.004,0.4745,0.5325,0.0237,0.125024
2M00452150-7242231,8,5499,11.339605,-72.706436,86.2532,0,111.862,0.023111,0.278723,0.06864,512,3958.955,91.072,33554944,0.6313,0.0597,0,2.34893,5.151194,65536,,0,-0.948432,0.0176486,0,0.012995,0.015704,1.74141,"Mg_a ",0,0,-0.35202,0.018492,0,-0.41814,0.034023,0,0.058189,0.03162,0,-0.00199,0.020018,0,-0.117904,0.085025,0,0.015493,0.026262,0,-0.436822,0.041595,0,-0.026309,0.022364,0,0.381957,0.09679,0,0.202304,0.091349,512,,,0,0.102038,0.040017,512,,,512,,,0,-0.147687,0.082508,0,0.077448,0.084069,512,,,0,-0.931912,0.020493,0,-0.038318,0.071625,0,-0.095418,0.040253,512,,,512,,,4688928776192881664,0.745,-1.141,303.56438563558817,-44.41434999817891,11.33971564282,-72.7064055746,6.955E-4,6.031E-4,83.33,4688928776192881664,11.33972567231,0.0327,-72.70641069993,0.0279,-0.0164,0.0328,-0.4994,1.334,0.671,0.043,-1.153,0.038,388,-2.1974,337.65,0.0,0.0,31,,,29,0.921,false,6188.18,5.02963,16.20846,1966.53,8.45481,17.10429,6158.82,15.274151,1.313,1.830139,,,0,,,,,497924083,,0.002893,0.005438,0.004593,16.20846,0.002893,6188.18,0.001,0.6943,0.6044,0.033,0.161298
2M00424483-7246527,4,5499,10.686811,-72.781311,75.1046,0,130.964996,0.026347,0.63219,0.052696,512,3966.76,94.004,33554944,0.5436,0.0601,0,2.250039,5.294471,65536,,0,-0.995322,0.0188672,0,0.022365,0.016738,1.57228,"Mg_a ",0,0,-0.38587,0.020406,0,-0.46951,0.037261,0,-0.016389,0.03436,0,-0.002862,0.021848,0,-0.296574,0.092479,0,0.061902,0.028178,0,-0.519291,0.044537,0,-0.004348,0.023991,0,0.264377,0.105176,0,0.205674,0.100084,512,,,0,0.019792,0.044469,512,,,512,,,0,-0.191157,0.09077,0,-0.045822,0.092505,512,,,0,-0.965742,0.02182,0,-0.206848,0.078955,0,-0.132788,0.044031,512,,,131584,,,4688929394668429312,0.584,-1.152,303.83087550011356,-44.3317692098646,10.68685476266,-72.78127613524,7.786E-4,6.195E-4,109.73,4688929394668429312,10.68686610303,0.0344,-72.78128218498,0.03,0.0414,0.0364,1.1386,1.557,0.755,0.047,-1.361,0.04,290,0.6447,310.91,0.0,0.0,31,,,26,1.026,false,7282.44,7.87538,16.031673,2329.89,14.4174,16.920202,7125.32,15.115885,1.298,1.804318,,,0,,,,,497913382,,0.002995,0.007275,0.005169,16.031673,0.002995,7282.44,-0.01,0.7622,0.6396,-0.145,0.133897
2M00392231-7250264,4,5499,9.842993,-72.840675,128.862,0,140.257996,0.012111,0.308594,0.023829,512,3924.919,78.42,33554944,0.345,0.0562,0,2.444725,4.262539,65536,,0,-0.624782,0.0124127,0,-0.085924,0.011056,4.15069,"Mg_a ",0,0,-0.52531,0.0108,0,-0.65308,0.020923,0,0.54033,0.019937,0,-0.105444,0.012661,0,-0.134244,0.053998,0,-0.074861,0.018148,0,-0.453381,0.030211,0,-0.172778,0.015554,0,0.338367,0.062901,0,0.032214,0.055828,512,,,0,0.074661,0.022412,512,,,512,,,0,-0.251317,0.050506,0,0.060198,0.050577,512,,,0,-0.623282,0.014685,0,-0.177518,0.042993,0,-0.214228,0.024822,512,,,131584,,,4688934651709328512,0.655,-1.3,304.1740540673675,-44.258465407132206,9.84299901584,-72.84068216408,5.625E-4,4.212E-4,109.8,4688934651709328512,9.84300883446,0.0236,-72.84068794623,0.0186,0.01,0.022,0.4531,1.455,0.652,0.034,-1.301,0.027,341,1.4758,378.71,0.064,0.8872,31,,,25,1.056,false,16413.7,20.3985,15.149352,4748.92,39.7722,16.147055,17021.3,14.170413,1.326,1.976642,,,0,,,,,497901418,,0.003068,0.009511,0.005355,15.149352,0.003068,16413.7,-0.005,0.5481,0.4397,-0.1838,0.02657
2M00431659-7237073,8,5499,10.819152,-72.618698,74.7745,0,102.238998,0.025247,0.282945,0.077708,512,3997.849,93.426,33554944,0.719,0.0576,0,2.198822,4.770762,65536,,0,-0.817302,0.0170285,0,-0.079113,0.014982,1.56178,"Mg_a ",0,0,-0.40864,0.017904,0,-0.53407,0.033412,0,-0.026195,0.030143,0,-0.098174,0.019922,0,-0.301244,0.082371,0,-0.287628,0.025572,0,-0.402162,0.042685,0,-0.156912,0.02202,0,0.167647,0.097045,0,-0.400546,0.087275,512,,,0,-0.009873,0.037345,512,,,512,,,0,-0.449027,0.083472,0,0.029368,0.081587,512,,,0,-0.787172,0.019647,0,-0.244718,0.071058,0,-0.204258,0.038147,512,,,512,,,4688943963198960256,0.728,-1.153,303.7862633120778,-44.496013788468765,10.81915132675,-72.6186622717,6.667E-4,5.789E-4,133.86,4688943963198960256,10.81916148908,0.0318,-72.61866796325,0.0287,-0.0015,0.0322,-0.0481,1.451,0.683,0.038,-1.281,0.039,348,-0.6471,337.99,0.0,0.0,31,,,27,0.974,false,6797.12,3.78651,16.106554,2238.03,7.99203,16.963877,6561.34,15.205415,1.295,1.758462,,,0,,,,,497925351,,0.002821,0.004777,0.004378,16.106554,0.002821,6797.12,-0.008,0.6261,0.6226,-0.1401,0.128624
2M00445018-7230381,8,5499,11.209122,-72.51059,77.5977,0,148.856003,0.032708,0.414237,0.105231,768,4092.318,98.759,33554944,0.8733,0.0644,0,2.317395,5.77587,65536,,0,-1.144062,0.019192,0,0.052815,0.017998,1.46167,"Mg_a ",0,0,-0.37822,0.026033,0,-0.36307,0.045257,0,0.040573,0.04106,0,0.054637,0.025868,0,-0.565254,0.107823,0,0.068202,0.029578,0,-0.328971,0.043178,0,-0.003052,0.025296,0,-0.321113,0.123002,0,0.748854,0.112232,0,-0.02521,0.109139,0,0.121468,0.051574,512,,,512,,,0,-0.157337,0.108923,0,-0.248902,0.106049,512,,,0,-1.128362,0.021841,0,-0.068728,0.094156,0,-0.098968,0.047527,512,,,131584,,,4688946334020762240,0.607,-1.255,303.62852684991185,-44.608732593649215,11.20914284508,-72.51056314577,6.353E-4,5.734E-4,101.12,4688946334020762240,11.20915240638,0.0326,-72.5105687754,0.0273,0.0322,0.0328,0.9822,1.422,0.647,0.039,-1.267,0.036,356,2.6016,438.94,0.137,1.891,31,,,25,1.099,false,7399.0,4.96379,16.014435,2523.19,9.1887,16.833668,6950.92,15.142789,1.28,1.690879,,,0,,,,,497929287,,0.00285,0.004839,0.004317,16.014435,0.00285,7399.0,-0.013,0.6331,0.5758,-0.0389,0.099271
2M00415502-7239271,4,5499,10.479264,-72.657532,67.3343,0,140.054001,0.027782,0.314555,0.060592,512,3963.634,93.345,33554944,0.7725,0.056,0,2.224897,4.609289,65536,,0,-0.758452,0.0172648,0,-0.066553,0.014839,1.66836,"Mg_a ",0,0,-0.35034,0.016944,0,-0.35438,0.032157,0,-0.088506,0.02896,0,-0.074999,0.01939,0,-0.699824,0.080049,0,0.019544,0.025703,0,-0.617841,0.044536,0,-0.113984,0.022142,0,0.077767,0.094773,0,0.237384,0.086032,512,,,0,0.006153,0.036432,512,,,512,,,0,-0.131807,0.081257,0,-0.072292,0.080155,512,,,0,-0.730392,0.019982,0,-0.270328,0.069161,0,-0.179268,0.038065,512,,,131584,,,4688946505819756544,0.542,-1.211,303.92561845961194,-44.45234626769011,10.47936868361,-72.65752465721,6.669E-4,5.975E-4,113.28,4688946505819756544,10.4793766663,0.0336,-72.65753018994,0.0286,0.0261,0.0327,0.7987,1.355,0.535,0.04,-1.245,0.038,331,1.0579,366.52,0.0,0.0,31,,,27,1.041,false,6910.49,6.64633,16.088596,2157.09,10.1769,17.003872,6850.4,15.158606,1.303,1.845266,,,0,,,,,497922203,,0.002947,0.005833,0.004578,16.088596,0.002947,6910.49,-0.01,0.6565,0.6089,-0.0796,0.115404
2M00471069-7303041,4,5523,11.794549,-73.051147,67.3968,0,114.598,0.037011,0.127652,0.0771,768,4084.532,98.9,33554944,0.9278,0.0607,0,1.981846,5.184909,65536,,0,-0.959582,0.0182442,0,-0.011694,0.016604,1.29027,"Mg_b ",0,0,-0.35804,0.022792,0,-0.27843,0.040891,0,0.05035,0.036356,0,-0.025655,0.023922,0,-0.414184,0.097698,0,0.051972,0.028019,0,-0.511501,0.04423,0,-0.014668,0.024182,0,0.408637,0.115053,257,,,0,0.03522,0.101607,0,-0.042563,0.045043,512,,,512,,,0,-0.332067,0.101576,0,0.230508,0.096636,512,,,0,-0.924032,0.02077,0,-0.269458,0.086385,0,-0.130798,0.043318,512,,,512,,,4688952033418510208,0.818,-1.353,303.3640103438118,-44.07353158546695,11.79457295804,-73.0511561418,6.149E-4,4.815E-4,89.13,4688952033418510208,11.79458640597,0.0275,-73.05116210863,0.0241,0.001,0.0281,0.0369,1.606,0.882,0.038,-1.343,0.03,351,-0.4129,345.38,0.0,0.0,31,,,28,0.983,false,9087.72,4.80826,15.791229,3248.21,13.4088,16.559433,8568.43,14.915643,1.3,1.64379,,,0,,,,,497908077,,0.002815,0.00528,0.004276,15.791229,0.002815,9087.72,0.012,0.6148,0.4815,0.0075,0.041416
2M00472122-7256004,4,5499,11.838433,-72.933472,70.9426,0,179.891998,0.023991,0.539709,0.051776,512,3963.755,95.041,33554944,0.688,0.0602,0,2.234447,5.359737,65536,,0,-1.016262,0.019454,0,0.048523,0.017207,1.92726,"Mg_a ",0,0,-0.33414,0.021147,0,-0.33642,0.038529,0,0.1014,0.035483,0,0.042602,0.022571,0,-0.479854,0.095548,0,0.124942,0.029052,0,-0.431072,0.045909,0,0.016571,0.024717,257,,,0,0.581844,0.103961,512,,,0,0.030243,0.046476,512,,,512,,,0,-0.244337,0.093965,0,-0.199602,0.096124,512,,,0,-1.004261,0.022479,0,0.026682,0.081905,0,-0.100668,0.045794,512,,,131584,,,4688956573238519936,0.874,-1.123,303.3498312374147,-44.191466319703686,11.8385402652,-72.9334547571,7.947E-4,5.457E-4,92.95,4688956573238519936,11.83855386346,0.0319,-72.93346004139,0.0266,-0.0253,0.0317,-0.7968,1.49,0.898,0.049,-1.189,0.034,357,-0.7192,345.03,0.0,0.0,31,,,25,0.972,false,7007.4,6.58405,16.073475,2250.43,11.5541,16.957876,6892.07,15.152021,1.305,1.805855,,,0,,,,,498273083,,0.002938,0.006234,0.004588,16.073475,0.002938,7007.4,-0.004,0.7941,0.5465,-0.0395,0.129216
2M00482452-7250201,4,5499,12.102176,-72.838943,68.8651,0,167.966003,0.029952,0.067663,0.082522,512,4015.695,95.518,33554944,0.6281,0.058,0,2.275936,4.846159,65536,,0,-0.844102,0.0175897,0,-0.037226,0.015514,2.03657,"Mg_b ",0,0,-0.41775,0.019171,0,-0.47874,0.035524,0,0.03046,0.031809,0,-0.025668,0.02112,0,0.120546,0.086877,0,0.044383,0.026553,0,-0.471971,0.044143,0,-0.130985,0.022891,0,0.878997,0.102596,0,0.562294,0.091978,512,,,0,0.136278,0.039687,512,,,512,,,0,-0.138337,0.089054,0,0.084148,0.086437,512,,,0,-0.844562,0.020215,0,-0.174908,0.075737,0,-0.137518,0.040014,512,,,131584,,,4688958978419661056,0.92,-1.194,303.2440635057564,-44.2874735505327,12.10227199174,-72.83893544812,6.837E-4,5.304E-4,71.33,4688958978419661056,12.10228524122,0.0289,-72.83894101561,0.0264,0.0026,0.0297,0.0859,1.531,0.88,0.041,-1.253,0.034,338,-0.1413,339.82,0.0,0.0,31,,,25,0.994,false,8055.12,4.81906,15.922187,2657.68,9.91788,16.777285,7724.84,15.028172,1.289,1.749113,,,0,,,,,498282513,,0.002831,0.00492,0.00411,15.922187,0.002831,8055.12,-0.012,0.6696,0.5481,0.1538,0.105526
2M00511824-7243246,8,5499,12.826005,-72.723526,249.41,0,149.809998,0.009466,0.675274,0.026656,512,4273.117,78.709,33554944,0.6353,0.0682,256,3.735167,5.016369,65536,,0,-0.903102,0.00992792,0,-0.079426,0.010589,5.93759,GKg_b,0,0,-0.24104,0.014783,0,-0.2786,0.025246,0,0.29118,0.024188,0,-0.053144,0.014537,0,-0.263614,0.059672,0,-0.075704,0.015563,0,-0.466431,0.020336,0,-0.133788,0.013509,0,0.406877,0.070013,0,0.268984,0.05327,0,-0.04497,0.049652,0,0.096555,0.022534,512,,,0,0.015205,0.061739,0,0.058303,0.057114,0,-0.005682,0.050487,0,-0.142856,0.027296,0,-0.927402,0.011421,0,-0.180488,0.047781,0,-0.148728,0.021491,0,0.504607,0.051461,131072,,,4688965884729967872,0.698,-1.282,302.9458394370473,-44.40472287545473,12.82603177789,-72.72353130572,2.864E-4,2.257E-4,50.1,4688965884729967872,12.82604210852,0.0114,-72.72353719809,0.0106,-0.0054,0.0121,-0.4441,1.495,0.69,0.016,-1.326,0.016,312,-2.5734,238.25,0.0,0.0,31,,,25,0.897,false,83202.2,39.8409,13.387031,30388.8,55.4795,14.131758,75901.1,12.547275,1.277,1.584483,148.68,4.18,4,4500.0,3.0,,,498289584,,0.002804,0.003423,0.004007,13.387031,0.002804,83202.2,-0.003,0.2631,0.2524,0.2301,0.034416
2M00511407-7241546,8,5499,12.808661,-72.698502,83.4891,0,122.463997,0.036703,0.179945,0.102523,512,4508.099,104.735,33554432,1.5956,0.0624,0,2.292451,4.337815,65536,,0,-0.654702,0.0133329,0,-0.053381,0.013077,2.0384,GKg_b,0,0,-0.17393,0.023,0,-0.24489,0.038824,0,0.26992,0.033271,0,0.011376,0.024641,0,0.077626,0.084572,0,-0.094657,0.02147,0,-0.436372,0.034732,0,-0.115238,0.019537,0,0.225597,0.114085,0,0.232584,0.074864,0,-0.09923,0.075859,0,0.062866,0.032178,0,-0.190719,0.03818,0,0.315405,0.107037,0,0.254843,0.101295,0,0.265208,0.077629,0,-0.246016,0.038251,0,-0.659742,0.014701,0,-0.425448,0.081183,0,-0.189728,0.030174,0,0.395507,0.077763,131072,,,4688966155311710976,0.713,-1.145,302.9530880643316,-44.429742140259826,12.80867276862,-72.69851208877,6.713E-4,5.242E-4,33.55,4688966155311710976,12.80868374844,0.0264,-72.69851764374,0.0275,-0.005,0.031,-0.1618,1.45,0.735,0.036,-1.25,0.04,292,2.5904,365.25,0.087,1.107,31,,,23,1.109,false,11673.4,4.33764,15.519371,4635.0,16.6792,16.173418,10560.7,14.688666,1.302,1.484752,,,0,,,,,498290122,,0.002785,0.004801,0.004452,15.519371,0.002785,11673.4,0.033,0.5731,0.63,0.2243,0.038443
2M00565028-7149026,10,5529,14.20952,-71.81739,85.2328,0,151.554001,0.019947,0.502196,0.062712,512,4010.882,92.783,33554944,0.7117,0.0587,0,2.334425,4.885246,65536,,0,-0.857832,0.0168155,0,-1.35E-4,0.015008,1.59794,"Mg_a ",0,0,-0.45468,0.018264,0,-0.55017,0.033751,0,0.1737,0.030618,0,-6.9E-4,0.019983,0,-0.031374,0.082983,0,0.076992,0.02533,0,-0.414822,0.041195,0,0.001079,0.021779,0,0.231117,0.097133,0,0.128684,0.087298,512,,,0,0.083088,0.037595,512,,,512,,,0,-0.339187,0.083459,0,-0.099122,0.08156,512,,,0,-0.836712,0.019393,0,-0.094628,0.071198,0,-0.120378,0.037952,512,,,131584,,,4689086624847066880,0.727,-1.033,302.3330024542287,-45.30458211581208,14.20949179132,-71.81740529639,6.493E-4,5.805E-4,95.88,4689086624847066880,14.20950210787,0.0362,-71.81741039375,0.0293,-0.064,0.0362,-1.7665,1.356,0.724,0.04,-1.147,0.036,346,-1.864,305.86,0.0,0.0,31,,,26,0.929,false,5937.2,5.02595,16.253412,1916.57,6.66228,17.132233,5787.4,15.341687,1.298,1.790546,,,0,,,,,498569146,,0.002905,0.004694,0.004577,16.253412,0.002905,5937.2,-0.009,0.6486,0.5813,-0.0228,0.063534
